VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
,2021-01-11 20:01:25,2021-01-11 20:01:03,,8.0,,,265,188,,28.67,0.0,0.5,0.0,0.0,0.3,29.47,0.0
,2021-01-11 20:57:00,2021-01-11 21:21:00,,14.07,,,65,131,,47.92,0.0,0.5,2.75,0.0,0.3,51.47,0.0
,2021-01-11 20:01:15,2021-01-11 21:01:02,,12.33,,,265,243,,32.41,0.0,0.5,0.0,0.0,0.3,33.21,0.0
,2021-01-11 20:01:51,2021-01-11 20:01:04,,0.68,,,265,61,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-11 20:37:21,2021-01-11 20:55:19,,7.5,,,162,33,,22.5,0.5,0.5,2.63,0.0,0.3,28.93,2.5
,2021-01-11 20:12:36,2021-01-11 20:22:04,,1.76,,,61,177,,16.23,0.0,0.5,2.75,0.0,0.3,19.78,0.0
,2021-01-11 20:38:01,2021-01-11 21:09:17,,20.64,,,61,51,,55.53,0.0,0.5,2.75,6.12,0.3,65.2,0.0
,2021-01-11 20:58:00,2021-01-11 21:18:00,,8.54,,,121,223,,33.52,0.0,0.5,2.75,0.0,0.3,37.07,0.0
,2021-01-11 20:04:22,2021-01-11 20:17:30,,2.8,,,264,264,,11.5,0.5,0.5,1.92,0.0,0.3,14.72,0.0
,2021-01-11 20:14:00,2021-01-11 20:33:00,,9.0,,,50,119,,34.99,0.0,0.5,2.75,0.0,0.3,38.54,0.0
,2021-01-11 20:30:00,2021-01-11 20:47:00,,6.99,,,97,89,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-11 20:50:04,2021-01-11 20:55:51,,1.0,,,162,141,,6.0,0.5,0.5,1.47,0.0,0.3,11.27,2.5
,2021-01-11 20:01:37,2021-01-11 20:01:02,,15.71,,,265,142,,45.62,0.0,0.5,0.0,0.0,0.3,46.42,0.0
,2021-01-11 20:56:53,2021-01-11 21:29:07,,20.53,,,155,246,,34.09,0.0,0.5,2.75,6.12,0.3,43.76,0.0
,2021-01-11 20:04:59,2021-01-11 20:31:28,,6.63,,,25,91,,24.9,0.0,0.5,2.75,0.0,0.3,28.45,0.0
,2021-01-11 20:29:00,2021-01-11 20:40:00,,1.29,,,75,263,,16.08,0.0,0.5,2.75,0.0,0.3,19.63,0.0
,2021-01-11 20:49:00,2021-01-11 21:00:00,,3.86,,,141,79,,17.59,0.0,0.5,2.75,0.0,0.3,21.14,0.0
,2021-01-11 20:18:01,2021-01-11 20:33:42,,3.8,,,100,13,,15.0,0.5,0.5,2.82,0.0,0.3,21.62,2.5
,2021-01-11 20:21:00,2021-01-11 20:52:00,,21.33,,,263,203,,48.0,0.0,0.5,2.75,6.12,0.3,57.67,0.0
,2021-01-11 20:53:06,2021-01-11 21:02:45,,2.4,,,230,236,,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
,2021-01-11 21:19:00,2021-01-11 21:45:00,,16.26,,,10,247,,53.03,0.0,0.5,2.75,6.12,0.3,62.7,0.0
,2021-01-11 21:31:00,2021-01-11 22:24:00,,26.57,,,20,62,,52.98,0.0,0.5,2.75,12.24,0.3,68.77,0.0
,2021-01-11 21:55:00,2021-01-11 22:22:00,,17.06,,,107,191,,52.66,0.0,0.5,2.75,0.0,0.3,56.21,0.0
,2021-01-11 21:15:00,2021-01-11 21:34:00,,6.78,,,74,94,,23.32,0.0,0.5,2.75,6.12,0.3,32.99,0.0
,2021-01-11 21:21:01,2021-01-11 21:48:26,,8.11,,,71,107,,33.87,0.0,0.5,2.75,0.0,0.3,37.42,0.0
,2021-01-11 21:31:00,2021-01-11 21:50:00,,4.59,,,7,82,,20.95,0.0,0.5,2.75,0.0,0.3,24.5,0.0
,2021-01-11 21:26:00,2021-01-11 21:57:00,,19.08,,,7,39,,33.51,0.0,0.5,2.75,0.0,0.3,37.06,0.0
,2021-01-11 21:07:00,2021-01-11 21:45:00,,12.91,,,75,62,,36.21,0.0,0.5,2.75,0.0,0.3,39.76,0.0
,2021-01-11 21:29:00,2021-01-11 21:36:00,,1.92,,,161,262,,9.65,0.0,0.5,3.36,0.0,0.3,16.31,2.5
,2021-01-11 21:51:05,2021-01-11 22:05:08,,3.91,,,140,41,,21.79,0.0,0.5,2.75,0.0,0.3,25.34,0.0
,2021-01-11 21:01:36,2021-01-11 21:13:43,,0.0,,,211,33,,11.2,0.5,0.5,3.0,0.0,0.3,20.0,2.5
,2021-01-11 21:57:00,2021-01-11 22:15:00,,3.33,,,116,74,,13.78,0.0,0.5,3.09,0.0,0.3,17.67,0.0
,2021-01-11 21:48:50,2021-01-11 22:19:39,,16.56,,,205,259,,52.24,0.0,0.5,2.75,6.12,0.3,61.91,0.0
,2021-01-11 21:35:00,2021-01-11 21:47:00,,3.15,,,144,246,,13.68,0.0,0.5,1.0,0.0,0.3,17.98,2.5
,2021-01-13 14:21:00,2021-01-13 14:37:00,,2.45,,,239,141,,18.55,0.0,0.5,2.75,0.0,0.3,22.1,0.0
,2021-01-13 14:29:00,2021-01-13 14:47:00,,6.63,,,141,66,,32.27,0.0,0.5,2.75,0.0,0.3,35.82,0.0
,2021-01-13 14:41:37,2021-01-13 14:59:17,,2.05,,,237,142,,16.0,0.0,0.5,2.75,0.0,0.3,19.55,0.0
,2021-01-13 14:18:00,2021-01-13 14:47:00,,8.87,,,21,209,,36.83,0.0,0.5,2.75,6.12,0.3,46.5,0.0
,2021-01-13 14:22:00,2021-01-13 14:46:00,,3.52,,,185,167,,26.77,0.0,0.5,2.75,0.0,0.3,30.32,0.0
,2021-01-13 14:40:00,2021-01-13 15:03:00,,8.23,,,170,40,,17.93,0.0,0.5,2.75,6.12,0.3,27.6,0.0
,2021-01-13 14:27:00,2021-01-13 14:47:00,,2.51,,,166,74,,14.88,0.0,0.5,3.33,0.0,0.3,19.01,0.0
,2021-01-13 14:51:46,2021-01-13 15:05:51,,2.16,,,75,42,,22.86,0.0,0.5,2.75,0.0,0.3,26.41,0.0
,2021-01-13 14:23:00,2021-01-13 14:49:00,,4.47,,,76,198,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-13 14:57:47,2021-01-13 15:21:24,,10.3,,,138,141,,30.5,0.0,0.5,7.98,6.12,0.3,47.9,2.5
,2021-01-13 14:57:00,2021-01-13 15:37:00,,16.91,,,256,130,,57.92,0.0,0.5,2.75,0.0,0.3,61.47,0.0
,2021-01-13 14:55:00,2021-01-13 15:13:00,,3.02,,,242,18,,19.07,0.0,0.5,2.75,0.0,0.3,22.62,0.0
,2021-01-13 14:33:30,2021-01-13 15:23:23,,8.62,,,177,170,,27.76,0.0,0.5,2.75,0.0,0.3,31.31,0.0
,2021-01-13 14:15:51,2021-01-13 14:52:43,,14.52,,,196,241,,50.33,0.0,0.5,2.75,6.12,0.3,60.0,0.0
,2021-01-13 14:41:13,2021-01-13 14:43:09,,0.4,,,238,239,,3.5,0.0,0.5,1.02,0.0,0.3,7.82,2.5
,2021-01-13 14:54:04,2021-01-13 15:22:12,,4.47,,,20,42,,13.89,0.0,0.5,2.75,11.75,0.3,29.19,0.0
,2021-01-13 14:06:08,2021-01-13 14:40:21,,7.76,,,51,136,,12.37,0.0,0.5,2.75,11.75,0.3,27.67,0.0
,2021-01-13 14:01:20,2021-01-13 14:01:46,,1.8,,,265,76,,28.2,0.0,0.5,0.0,0.0,0.3,29.0,0.0
,2021-01-13 14:25:30,2021-01-13 14:31:00,,0.71,,,74,75,,20.15,0.0,0.5,2.75,0.0,0.3,23.7,0.0
,2021-01-13 14:01:42,2021-01-13 15:01:04,,8.44,,,265,137,,43.61,0.0,0.5,0.0,0.0,0.3,44.41,0.0
,2021-01-13 14:01:12,2021-01-13 15:01:04,,6.34,,,265,186,,24.45,0.0,0.5,0.0,0.0,0.3,25.25,0.0
,2021-01-13 14:16:54,2021-01-13 14:28:32,,1.17,,,74,152,,17.19,0.0,0.5,2.75,0.0,0.3,20.74,0.0
,2021-01-13 14:30:00,2021-01-13 14:43:00,,3.17,,,244,127,,21.95,0.0,0.5,2.75,0.0,0.3,25.5,0.0
,2021-01-13 14:27:00,2021-01-13 14:47:00,,8.01,,,259,168,,30.81,0.0,0.5,2.75,0.0,0.3,34.36,0.0
,2021-01-13 14:46:18,2021-01-13 15:14:14,,8.23,,,48,138,,30.64,0.0,0.5,8.96,0.0,0.3,42.9,2.5
,2021-01-13 14:26:00,2021-01-13 14:36:00,,1.42,,,89,71,,13.45,0.0,0.5,2.75,0.0,0.3,17.0,0.0
,2021-01-13 14:48:00,2021-01-13 15:55:00,,17.83,,,71,116,,64.55,0.0,0.5,2.75,0.0,0.3,68.1,0.0
,2021-01-13 14:12:01,2021-01-13 14:43:53,,13.38,,,76,86,,32.17,0.0,0.5,2.75,6.12,0.3,41.84,0.0
,2021-01-13 14:02:49,2021-01-13 14:06:59,,1.06,,,29,150,,12.84,0.0,0.5,2.75,0.0,0.3,16.39,0.0
,2021-01-13 14:44:40,2021-01-13 14:58:39,,2.75,,,205,130,,21.07,0.0,0.5,2.75,0.0,0.3,24.62,0.0
,2021-01-13 14:01:59,2021-01-13 14:01:04,,5.55,,,265,38,,23.2,0.0,0.5,0.0,0.0,0.3,24.0,0.0
,2021-01-13 14:52:48,2021-01-13 15:29:54,,8.48,,,170,225,,12.14,0.0,0.5,2.75,15.62,0.3,31.31,0.0
,2021-01-13 14:57:00,2021-01-13 15:26:00,,6.19,,,51,235,,22.93,0.0,0.5,2.75,0.0,0.3,26.48,0.0
,2021-01-13 14:44:00,2021-01-13 14:48:00,,0.64,,,51,51,,18.46,0.0,0.5,2.75,0.0,0.3,22.01,0.0
,2021-01-13 14:22:27,2021-01-13 14:32:07,,1.3,,,161,143,,8.0,0.0,0.5,1.13,0.0,0.3,12.43,2.5
,2021-01-13 14:03:31,2021-01-13 14:28:45,,5.16,,,236,167,,23.82,0.0,0.5,2.75,0.0,0.3,27.37,0.0
,2021-01-13 14:59:14,2021-01-13 15:15:05,,4.81,,,249,239,,17.55,0.0,0.0,3.32,0.0,0.3,23.67,2.5
,2021-01-13 14:17:49,2021-01-13 14:38:51,,3.64,,,162,7,,23.47,0.0,0.5,2.75,0.0,0.3,27.02,0.0
,2021-01-13 14:22:00,2021-01-13 15:19:00,,9.51,,,32,75,,36.83,0.0,0.5,2.75,6.12,0.3,46.5,0.0
,2021-01-13 14:39:00,2021-01-13 15:14:00,,9.06,,,68,247,,34.99,0.0,0.5,2.75,0.0,0.3,38.54,0.0
,2021-01-13 14:30:01,2021-01-13 14:58:26,,5.23,,,41,213,,18.66,0.0,0.5,2.75,6.12,0.3,28.33,0.0
,2021-01-13 14:59:34,2021-01-13 15:18:47,,5.15,,,65,257,,32.45,0.0,0.5,2.75,0.0,0.3,36.0,0.0
,2021-01-13 14:58:00,2021-01-13 15:14:00,,1.65,,,43,166,,19.96,0.0,0.5,2.75,0.0,0.3,23.51,0.0
,2021-01-13 14:01:31,2021-01-13 15:01:04,,11.48,,,265,51,,48.86,0.0,0.5,0.0,0.0,0.3,49.66,0.0
,2021-01-13 14:38:00,2021-01-13 15:06:00,,4.04,,,97,36,,22.57,0.0,0.5,2.75,0.0,0.3,26.12,0.0
,2021-01-13 14:02:06,2021-01-13 14:10:12,,1.5,,,164,246,,7.5,0.0,0.5,1.62,0.0,0.3,12.42,2.5
,2021-01-13 14:37:21,2021-01-13 15:11:38,,8.29,,,45,238,,35.95,0.0,0.5,2.75,0.0,0.3,39.5,0.0
,2021-01-13 14:21:00,2021-01-13 14:39:00,,2.7,,,141,50,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-13 14:26:51,2021-01-13 14:48:06,,1.64,,,126,159,,18.74,0.0,0.5,2.75,0.0,0.3,22.29,0.0
,2021-01-13 14:01:12,2021-01-13 15:01:02,,17.79,,,265,210,,50.97,0.0,0.5,0.0,0.0,0.3,51.77,0.0
,2021-01-10 09:05:17,2021-01-10 09:19:33,,3.65,,,39,61,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-10 09:01:02,2021-01-10 10:01:03,,4.38,,,265,181,,20.53,0.0,0.5,0.0,0.0,0.3,21.33,0.0
,2021-01-10 09:35:58,2021-01-10 09:45:47,,1.25,,,147,168,,18.74,0.0,0.5,2.75,0.0,0.3,22.29,0.0
,2021-01-10 09:03:00,2021-01-10 09:30:00,,6.23,,,181,39,,27.53,0.0,0.5,2.75,0.0,0.3,31.08,0.0
,2021-01-10 09:15:18,2021-01-10 09:28:50,,1.94,,,56,70,,15.39,0.0,0.5,2.75,0.0,0.3,18.94,0.0
,2021-01-10 10:01:27,2021-01-10 10:01:02,,17.67,,,265,39,,41.2,0.0,0.5,0.0,0.0,0.3,42.0,0.0
,2021-01-10 10:31:30,2021-01-10 10:38:45,,1.7,,,141,142,,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
,2021-01-10 10:06:26,2021-01-10 10:27:51,,4.94,,,91,17,,25.77,0.0,0.5,2.75,0.0,0.3,29.32,0.0
,2021-01-10 10:31:20,2021-01-10 10:39:50,,1.78,,,61,61,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-10 10:39:00,2021-01-10 11:14:00,,9.51,,,222,178,,30.13,0.0,0.5,2.75,0.0,0.3,33.68,0.0
,2021-01-10 10:34:55,2021-01-10 10:37:20,,0.3,,,239,238,,4.0,0.0,0.5,1.1,0.0,0.3,8.4,2.5
,2021-01-10 10:25:00,2021-01-10 10:28:00,,0.57,,,179,7,,11.45,0.0,0.5,2.75,0.0,0.3,15.0,0.0
,2021-01-10 10:15:00,2021-01-10 10:34:00,,6.53,,,7,160,,34.71,0.0,0.5,2.75,0.0,0.3,38.26,0.0
,2021-01-10 10:01:13,2021-01-10 10:01:02,,9.08,,,265,92,,24.2,0.0,0.5,0.0,0.0,0.3,25.0,0.0
,2021-01-10 10:58:42,2021-01-10 11:08:41,,1.73,,,80,255,,21.86,0.0,0.5,2.75,0.0,0.3,25.41,0.0
,2021-01-10 10:56:36,2021-01-10 11:04:23,,2.6,,,113,237,,9.5,0.0,0.5,0.64,0.0,0.3,13.44,2.5
,2021-01-10 10:36:00,2021-01-10 10:52:00,,5.73,,,75,47,,29.39,0.0,0.5,2.75,0.0,0.3,32.94,0.0
,2021-01-10 10:18:19,2021-01-10 10:30:25,,3.4,,,161,125,,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
,2021-01-10 10:53:38,2021-01-10 10:58:32,,1.5,,,163,236,,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
,2021-01-10 10:53:00,2021-01-10 11:16:00,,13.07,,,130,170,,35.94,0.0,0.5,4.85,6.12,0.3,50.21,2.5
,2021-01-10 10:48:00,2021-01-10 11:28:00,,11.04,,,70,62,,56.5,0.0,0.5,0.0,0.0,0.3,57.3,0.0
,2021-01-10 10:14:00,2021-01-10 10:38:00,,13.21,,,240,70,,47.68,0.0,0.5,0.0,6.12,0.3,54.6,0.0
,2021-01-10 10:01:16,2021-01-10 10:01:02,,20.36,,,265,228,,44.62,0.0,0.5,0.0,0.0,0.3,45.42,0.0
,2021-01-10 10:08:52,2021-01-10 10:32:11,,4.66,,,29,133,,24.93,0.0,0.5,2.75,0.0,0.3,28.48,0.0
,2021-01-10 10:06:13,2021-01-10 10:11:56,,1.3,,,229,237,,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
,2021-01-10 10:01:10,2021-01-10 10:01:02,,8.87,,,265,198,,28.11,0.0,0.5,0.0,0.0,0.3,28.91,0.0
,2021-01-10 10:17:36,2021-01-10 10:21:55,,0.72,,,17,17,,16.23,0.0,0.5,2.75,0.0,0.3,19.78,0.0
,2021-01-10 10:50:47,2021-01-10 10:59:29,,4.63,,,80,82,,25.95,0.0,0.5,2.75,0.0,0.3,29.5,0.0
,2021-01-10 10:27:25,2021-01-10 10:43:02,,3.71,,,35,49,,16.23,0.0,0.5,2.75,0.0,0.3,19.78,0.0
,2021-01-10 10:34:49,2021-01-10 10:48:00,,6.66,,,83,74,,26.33,0.0,0.5,2.75,6.12,0.3,36.0,0.0
,2021-01-10 10:33:35,2021-01-10 10:39:33,,1.7,,,141,233,,7.0,0.0,0.5,1.03,0.0,0.3,11.33,2.5
,2021-01-10 10:39:05,2021-01-10 10:43:12,,1.0,,,236,239,,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
,2021-01-10 10:51:52,2021-01-10 11:04:12,,0.0,,,239,236,,7.7,0.0,0.5,1.65,0.0,0.3,14.65,2.5
,2021-01-10 10:29:00,2021-01-10 10:38:00,,2.0,,,18,220,,14.95,0.0,0.5,2.75,0.0,0.3,18.5,0.0
,2021-01-10 10:42:49,2021-01-10 10:53:03,,4.19,,,246,151,,13.02,0.0,0.5,2.57,0.0,0.3,18.89,2.5
,2021-01-10 10:45:04,2021-01-10 11:00:11,,9.86,,,51,74,,33.08,0.0,0.5,2.75,6.12,0.3,42.75,0.0
,2021-01-10 10:07:00,2021-01-10 10:30:00,,5.3,,,90,7,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-10 10:55:00,2021-01-10 11:09:00,,3.84,,,77,17,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-10 10:42:00,2021-01-10 11:18:00,,18.86,,,169,36,,49.78,0.0,0.5,2.75,6.12,0.3,59.45,0.0
,2021-01-10 10:01:39,2021-01-10 10:01:04,,2.94,,,265,91,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-10 10:54:00,2021-01-10 11:33:00,,14.74,,,231,243,,51.3,0.0,0.5,0.0,0.0,0.3,54.6,2.5
,2021-01-10 10:00:30,2021-01-10 10:23:24,,14.8,,,212,10,,45.76,0.0,0.5,2.75,6.12,0.3,55.43,0.0
,2021-01-10 10:39:37,2021-01-10 10:54:14,,3.44,,,215,191,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-10 10:36:08,2021-01-10 10:51:13,,2.61,,,36,17,,18.45,0.0,0.5,2.75,0.0,0.3,22.0,0.0
,2021-01-10 10:25:00,2021-01-10 10:38:00,,5.49,,,169,74,,13.72,0.0,0.5,2.75,6.12,0.3,23.39,0.0
,2021-01-10 10:51:37,2021-01-10 11:18:02,,11.75,,,223,216,,44.62,0.0,0.5,2.75,0.0,0.3,48.17,0.0
,2021-01-10 10:47:29,2021-01-10 11:03:46,,2.91,,,161,224,,10.17,0.0,0.5,0.0,0.0,0.3,13.47,2.5
,2021-01-10 10:44:00,2021-01-10 11:01:00,,4.54,,,177,89,,20.87,0.0,0.5,2.75,0.0,0.3,24.42,0.0
,2021-01-10 10:01:21,2021-01-10 10:01:04,,0.61,,,265,127,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-10 10:13:02,2021-01-10 10:33:48,,8.63,,,242,153,,25.45,0.0,0.5,2.75,0.0,0.3,29.0,0.0
,2021-01-11 10:01:34,2021-01-11 10:01:04,,2.36,,,265,74,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-11 10:48:00,2021-01-11 11:16:00,,7.23,,,4,24,,27.73,0.0,0.5,2.75,0.0,0.3,31.28,0.0
,2021-01-11 10:24:22,2021-01-11 10:38:46,,3.3,,,75,168,,13.0,0.0,0.5,2.07,0.0,0.3,15.87,0.0
,2021-01-11 10:14:00,2021-01-11 10:18:00,,0.46,,,42,41,,14.15,0.0,0.5,2.75,0.0,0.3,17.7,0.0
,2021-01-11 10:57:00,2021-01-11 11:15:00,,7.74,,,75,182,,25.51,0.0,0.5,2.75,6.12,0.3,35.18,0.0
,2021-01-11 10:52:29,2021-01-11 11:04:45,,3.75,,,116,75,,15.62,0.0,0.5,2.02,0.0,0.3,18.44,0.0
,2021-01-11 10:51:00,2021-01-11 11:27:00,,18.12,,,259,4,,44.76,0.0,0.5,2.75,6.12,0.3,54.43,0.0
,2021-01-11 10:24:00,2021-01-11 10:34:00,,3.2,,,185,51,,23.26,0.0,0.5,2.75,0.0,0.3,26.81,0.0
,2021-01-11 10:56:00,2021-01-11 11:14:00,,2.78,,,208,242,,18.82,0.0,0.5,2.75,0.0,0.3,22.37,0.0
,2021-01-11 10:01:53,2021-01-11 10:01:03,,4.17,,,265,61,,31.2,0.0,0.5,0.0,0.0,0.3,32.0,0.0
,2021-01-11 10:01:16,2021-01-11 11:01:54,,8.76,,,265,140,,27.94,0.0,0.5,0.0,0.0,0.3,28.74,0.0
,2021-01-11 10:58:00,2021-01-11 11:18:00,,3.26,,,161,238,,21.74,0.0,0.5,2.75,0.0,0.3,25.29,0.0
,2021-01-11 10:03:00,2021-01-11 10:38:00,,7.08,,,42,161,,31.31,0.0,0.5,2.75,0.0,0.3,34.86,0.0
,2021-01-11 10:02:00,2021-01-11 10:24:00,,5.29,,,177,65,,20.43,0.0,0.5,2.75,0.0,0.3,23.98,0.0
,2021-01-11 10:46:00,2021-01-11 11:02:00,,5.54,,,148,140,,23.58,0.0,0.5,2.75,0.0,0.3,27.13,0.0
,2021-01-11 10:04:00,2021-01-11 10:11:00,,1.15,,,170,107,,13.16,0.0,0.5,2.75,0.0,0.3,16.71,0.0
,2021-01-11 10:27:36,2021-01-11 10:53:34,,4.04,,,140,112,,27.42,0.0,0.5,2.75,0.0,0.3,30.97,0.0
,2021-01-11 10:44:10,2021-01-11 11:18:47,,7.47,,,165,33,,24.9,0.0,0.5,2.75,0.0,0.3,28.45,0.0
,2021-01-11 10:55:18,2021-01-11 11:07:04,,5.86,,,233,42,,31.31,0.0,0.5,2.75,0.0,0.3,34.86,0.0
,2021-01-11 10:58:19,2021-01-11 11:05:29,,1.14,,,243,244,,15.89,0.0,0.5,2.75,0.0,0.3,19.44,0.0
,2021-01-11 10:08:46,2021-01-11 10:40:40,,19.64,,,19,244,,45.68,0.0,0.5,2.75,6.12,0.3,55.35,0.0
,2021-01-11 10:07:51,2021-01-11 10:34:29,,9.15,,,254,42,,31.73,0.0,0.5,2.75,0.0,0.3,35.28,0.0
,2021-01-11 10:02:17,2021-01-11 10:39:42,,21.56,,,76,254,,58.84,0.0,0.5,2.75,6.12,0.3,68.51,0.0
,2021-01-11 10:25:15,2021-01-11 10:32:06,,1.6,,,236,161,,7.0,0.0,0.5,1.03,0.0,0.3,11.33,2.5
,2021-01-11 10:12:00,2021-01-11 10:35:00,,4.13,,,239,137,,17.24,0.0,0.5,4.35,0.0,0.3,24.89,2.5
,2021-01-11 10:14:21,2021-01-11 10:26:29,,1.94,,,17,97,,18.65,0.0,0.5,2.75,0.0,0.3,22.2,0.0
,2021-01-11 10:43:57,2021-01-11 10:46:17,,0.36,,,17,17,,14.39,0.0,0.5,2.75,0.0,0.3,17.94,0.0
,2021-01-11 10:59:29,2021-01-11 11:06:14,,0.72,,,37,225,,14.39,0.0,0.5,2.75,0.0,0.3,17.94,0.0
,2021-01-11 10:01:14,2021-01-11 10:01:03,,2.04,,,265,160,,30.2,0.0,0.5,0.0,0.0,0.3,31.0,0.0
,2021-01-11 10:01:55,2021-01-11 11:01:03,,6.83,,,265,25,,22.81,0.0,0.5,0.0,0.0,0.3,23.61,0.0
,2021-01-11 10:01:17,2021-01-11 10:01:03,,1.29,,,265,76,,15.2,0.0,0.5,0.0,0.0,0.3,16.0,0.0
,2021-01-11 10:59:07,2021-01-11 11:08:50,,2.07,,,222,39,,14.93,0.0,0.5,2.75,0.0,0.3,18.48,0.0
,2021-01-11 10:55:43,2021-01-11 11:48:53,,19.01,,,169,188,,54.67,0.0,0.5,2.75,6.12,0.3,64.34,0.0
,2021-01-11 10:17:00,2021-01-11 10:53:00,,9.19,,,217,236,,29.77,0.0,0.5,2.75,0.0,0.3,33.32,0.0
,2021-01-11 10:42:11,2021-01-11 11:02:03,,3.85,,,39,62,,22.81,0.0,0.5,2.75,0.0,0.3,26.36,0.0
,2021-01-11 10:11:59,2021-01-11 10:21:45,,1.65,,,235,247,,14.05,0.0,0.5,2.75,0.0,0.3,17.6,0.0
,2021-01-11 10:42:30,2021-01-11 10:53:45,,1.73,,,127,220,,18.96,0.0,0.5,2.75,0.0,0.3,22.51,0.0
,2021-01-11 10:33:58,2021-01-11 10:51:48,,2.81,,,71,149,,19.72,0.0,0.5,2.75,0.0,0.3,23.27,0.0
,2021-01-11 10:56:39,2021-01-11 11:19:05,,4.45,,,228,97,,25.09,0.0,0.5,2.75,0.0,0.3,28.64,0.0
,2021-01-11 10:17:00,2021-01-11 10:31:00,,2.32,,,25,181,,11.38,0.0,0.5,2.56,0.0,0.3,14.74,0.0
,2021-01-11 10:45:56,2021-01-11 11:05:07,,3.67,,,231,107,,17.12,0.0,0.5,2.75,0.0,0.3,20.67,0.0
,2021-01-11 10:10:55,2021-01-11 10:52:51,,18.89,,,39,162,,34.47,0.0,0.5,2.75,6.12,0.3,44.14,0.0
,2021-01-11 10:55:00,2021-01-11 11:34:00,,21.52,,,166,251,,62.71,0.0,0.5,2.75,12.24,0.3,78.5,0.0
,2021-01-11 10:16:31,2021-01-11 10:41:10,,4.85,,,35,181,,19.15,0.0,0.0,2.75,0.0,0.3,22.2,0.0
,2021-01-11 10:37:00,2021-01-11 10:55:00,,6.57,,,170,74,,28.95,0.0,0.5,2.75,0.0,0.3,32.5,0.0
,2021-01-11 10:27:00,2021-01-11 10:43:00,,2.82,,,74,151,,19.14,0.0,0.5,2.75,0.0,0.3,22.69,0.0
,2021-01-11 10:22:32,2021-01-11 10:35:46,,1.8,,,141,163,,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5
,2021-01-11 10:14:40,2021-01-11 10:33:54,,5.57,,,77,197,,24.29,0.0,0.5,2.75,0.0,0.3,27.84,0.0
,2021-01-11 10:37:00,2021-01-11 10:54:00,,4.24,,,185,167,,20.76,0.0,0.5,2.75,0.0,0.3,24.31,0.0
,2021-01-11 10:19:13,2021-01-11 10:42:23,,9.15,,,37,228,,29.22,0.0,0.5,2.75,0.0,0.3,32.77,0.0
,2021-01-05 10:23:48,2021-01-05 10:32:34,,2.0,,,236,161,,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
,2021-01-05 10:01:39,2021-01-05 10:01:04,,2.38,,,265,41,,28.2,0.0,0.5,0.0,0.0,0.3,29.0,0.0
,2021-01-05 10:27:00,2021-01-05 10:44:00,,3.09,,,50,107,,18.34,0.0,0.5,2.75,0.0,0.3,21.89,0.0
,2021-01-05 10:04:23,2021-01-05 10:12:21,,1.9,,,4,137,,13.16,0.0,0.5,2.75,0.0,0.3,16.71,0.0
,2021-01-05 10:52:00,2021-01-05 11:17:00,,4.61,,,91,76,,23.29,0.0,0.5,2.75,0.0,0.3,26.84,0.0
,2021-01-05 10:11:37,2021-01-05 10:32:24,,7.69,,,191,102,,37.31,0.0,0.5,2.75,0.0,0.3,40.86,0.0
,2021-01-05 10:03:00,2021-01-05 10:33:00,,9.24,,,236,65,,32.27,0.0,0.5,2.75,0.0,0.3,35.82,0.0
,2021-01-05 10:07:00,2021-01-05 10:42:00,,14.84,,,261,159,,35.77,0.0,0.5,2.75,6.12,0.3,45.44,0.0
,2021-01-05 10:37:00,2021-01-05 11:02:00,,5.69,,,55,133,,24.93,0.0,0.5,2.75,0.0,0.3,28.48,0.0
,2021-01-05 10:06:00,2021-01-05 10:25:00,,1.69,,,107,68,,16.12,0.0,0.5,2.75,0.0,0.3,19.67,0.0
,2021-01-05 10:47:00,2021-01-05 10:50:00,,1.02,,,43,43,,7.0,0.0,0.5,3.15,0.0,0.3,13.45,2.5
